fuente_suministro,date,sku,LT_meses,ingreso_usd_sin_recomendacion,ingreso_usd_con_recomendacion,tc
ito koyama - amortiguadores,2024-08-01,4853109450,6.0,346.12443771925126,346.12443771925126,3.732000149037844
ito koyama - amortiguadores,2024-09-01,4853109450,6.0,270.6361166137464,270.6361166137464,3.746999808933834
ito koyama - amortiguadores,2024-10-01,4853109450,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1013,6.0,600.7595655609713,600.7595655609713,3.746999808933834
sakura filter,2024-07-01,c-1013,6.0,611.515967265751,611.515967265751,3.756425045317437
sakura filter,2024-08-01,c-1013,6.0,597.0021247475875,716.3373546414048,3.732000149037844
sakura filter,2024-09-01,c-1013,6.0,626.4664865059058,695.7847458223451,3.746999808933834
sakura filter,2024-10-01,c-1013,6.0,,,3.715999990254402
wagner locked - usa,2024-06-01,rxfc113640bep,2.0,2927.556144800831,4894.696957557132,3.746999808933834
wagner locked - usa,2024-07-01,rxfc113640bep,2.0,2670.993032055992,3882.5976038926033,3.756425045317437
wagner locked - usa,2024-08-01,rxfc113640bep,2.0,0.0,0.0,3.732000149037844
wagner locked - usa,2024-09-01,rxfc113640bep,2.0,0.0,0.0,3.746999808933834
wagner locked - usa,2024-10-01,rxfc113640bep,2.0,,,3.715999990254402
narva,2024-06-01,48006,4.0,936.9631768448194,936.9631768448194,3.746999808933834
narva,2024-07-01,48006,4.0,885.5739481533842,885.5739481533842,3.756425045317437
narva,2024-08-01,48006,4.0,1464.8079963872074,1464.8079963872074,3.732000149037844
narva,2024-09-01,48006,4.0,1054.0835739504216,1054.0835739504216,3.746999808933834
narva,2024-10-01,48006,4.0,,,3.715999990254402
sakura filter,2024-06-01,ca-1112,6.0,566.4885023317163,848.4029682808332,3.746999808933834
sakura filter,2024-07-01,ca-1112,6.0,553.3943793194012,963.0017243189965,3.756425045317437
sakura filter,2024-08-01,ca-1112,6.0,517.4963458404121,1114.5664331980806,3.732000149037844
sakura filter,2024-09-01,ca-1112,6.0,516.4885781822503,1071.2749706066447,3.746999808933834
sakura filter,2024-10-01,ca-1112,6.0,,,3.715999990254402
valvoline,2024-06-01,b10300100,2.0,8524.725660239334,8524.725660239334,3.746999808933834
valvoline,2024-07-01,b10300100,2.0,9632.930782212019,10040.839903282887,3.756425045317437
valvoline,2024-08-01,b10300100,2.0,9651.75944218783,9853.890529982338,3.732000149037844
valvoline,2024-09-01,b10300100,2.0,9814.444302563366,9814.444302563366,3.746999808933834
valvoline,2024-10-01,b10300100,2.0,,,3.715999990254402
ishikawa - pastillas de freno,2024-06-01,icd976,6.0,928.2500629782783,928.2500629782783,3.746999808933834
ishikawa - pastillas de freno,2024-07-01,icd976,6.0,887.2402205821921,512.7573240244591,3.756425045317437
ishikawa - pastillas de freno,2024-08-01,icd976,6.0,854.1130320734823,1285.9283639518776,3.732000149037844
ishikawa - pastillas de freno,2024-09-01,icd976,6.0,865.2356983896746,1383.8923915420287,3.746999808933834
ishikawa - pastillas de freno,2024-10-01,icd976,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,sk-1043,6.0,510.7915641335369,510.7915641335369,3.746999808933834
ito koyama - palieres,2024-07-01,sk-1043,6.0,552.1305415456649,540.5842194348803,3.756425045317437
ito koyama - palieres,2024-08-01,sk-1043,6.0,606.4435414385717,789.7415893331882,3.732000149037844
ito koyama - palieres,2024-09-01,sk-1043,6.0,483.6011386663523,799.844395474337,3.746999808933834
ito koyama - palieres,2024-10-01,sk-1043,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,by-002,6.0,294.38981339806827,459.46821343436824,3.746999808933834
ito koyama - palieres,2024-07-01,by-002,6.0,345.7948247227656,410.56100729245986,3.756425045317437
ito koyama - palieres,2024-08-01,by-002,6.0,259.6622839280581,497.2256500750048,3.732000149037844
ito koyama - palieres,2024-09-01,by-002,6.0,272.37936005989496,482.7796176359932,3.746999808933834
ito koyama - palieres,2024-10-01,by-002,6.0,,,3.715999990254402
sakura filter,2024-06-01,eo-2626,6.0,556.7741614444793,569.1469205876899,3.746999808933834
sakura filter,2024-07-01,eo-2626,6.0,520.9966699246371,568.6004265674974,3.756425045317437
sakura filter,2024-08-01,eo-2626,6.0,492.4629073508363,536.8289350401009,3.732000149037844
sakura filter,2024-09-01,eo-2626,6.0,500.21297678980204,544.4014023012687,3.746999808933834
sakura filter,2024-10-01,eo-2626,6.0,,,3.715999990254402
narva,2024-06-01,48702,4.0,1739.1298558642038,3244.417251379099,3.746999808933834
narva,2024-07-01,48702,4.0,2363.8143171795564,3113.2020626920175,3.756425045317437
narva,2024-08-01,48702,4.0,2391.869467167614,3387.236389463114,3.732000149037844
narva,2024-09-01,48702,4.0,1728.554066200165,1728.554066200165,3.746999808933834
narva,2024-10-01,48702,4.0,,,3.715999990254402
ito koyama - trapecios,2024-06-01,t1086,6.0,357.1054674059238,591.7747745583879,3.746999808933834
ito koyama - trapecios,2024-07-01,t1086,6.0,457.9835849994349,722.5963229991085,3.756425045317437
ito koyama - trapecios,2024-08-01,t1086,6.0,440.49291672203805,833.9069170938697,3.732000149037844
ito koyama - trapecios,2024-09-01,t1086,6.0,408.12053417819857,731.6358557785506,3.746999808933834
ito koyama - trapecios,2024-10-01,t1086,6.0,,,3.715999990254402
deestone,2024-06-01,dttmlt265/70r17,6.0,2066.4011521798,3268.2317764857576,3.746999808933834
deestone,2024-07-01,dttmlt265/70r17,6.0,2609.1346207386027,2609.1346207386027,3.756425045317437
deestone,2024-08-01,dttmlt265/70r17,6.0,2337.327502047922,2337.327502047922,3.732000149037844
deestone,2024-09-01,dttmlt265/70r17,6.0,1281.6918538836737,1281.6918538836737,3.746999808933834
deestone,2024-10-01,dttmlt265/70r17,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy045,6.0,1055.670227901014,973.9385232305564,3.746999808933834
ito koyama - resortes,2024-07-01,hy045,6.0,899.4137131738812,902.8016202204593,3.756425045317437
ito koyama - resortes,2024-08-01,hy045,6.0,716.1025701176634,716.1025701176634,3.732000149037844
ito koyama - resortes,2024-09-01,hy045,6.0,830.7577609201837,830.7577609201837,3.746999808933834
ito koyama - resortes,2024-10-01,hy045,6.0,,,3.715999990254402
mann - brasil,2024-06-01,cf-2631,4.0,1062.9052108357243,1212.8857007082502,3.746999808933834
mann - brasil,2024-07-01,cf-2631,4.0,705.7414305245468,1531.8166533505134,3.756425045317437
mann - brasil,2024-08-01,cf-2631,4.0,1113.0069383137961,1374.6508337343746,3.732000149037844
mann - brasil,2024-09-01,cf-2631,4.0,1258.5319367564102,2057.315859975328,3.746999808933834
mann - brasil,2024-10-01,cf-2631,4.0,,,3.715999990254402
valvoline,2024-06-01,pp05300100,2.0,2321.653711147941,2321.653711147941,3.746999808933834
valvoline,2024-07-01,pp05300100,2.0,5963.728970563956,7145.178040502041,3.756425045317437
valvoline,2024-08-01,pp05300100,2.0,6248.176610644858,7493.360768902086,3.732000149037844
valvoline,2024-09-01,pp05300100,2.0,7035.7432587837,7035.7432587837,3.746999808933834
valvoline,2024-10-01,pp05300100,2.0,,,3.715999990254402
valvoline - usa,2024-06-01,884646,3.0,2106.573473378462,2298.8972579855076,3.746999808933834
valvoline - usa,2024-07-01,884646,3.0,1438.214812437649,1438.214812437649,3.756425045317437
valvoline - usa,2024-08-01,884646,3.0,1378.692881701633,1378.692881701633,3.732000149037844
valvoline - usa,2024-09-01,884646,3.0,923.7714786963329,923.7714786963329,3.746999808933834
valvoline - usa,2024-10-01,884646,3.0,,,3.715999990254402
sakura filter,2024-06-01,c-1142,6.0,1586.12979153281,1625.2282607444783,3.746999808933834
sakura filter,2024-07-01,c-1142,6.0,1326.5395216703316,1660.1507720546463,3.756425045317437
sakura filter,2024-08-01,c-1142,6.0,1269.441674273137,1688.981615534121,3.732000149037844
sakura filter,2024-09-01,c-1142,6.0,1242.1689340085395,1763.350222735454,3.746999808933834
sakura filter,2024-10-01,c-1142,6.0,,,3.715999990254402
valvoline,2024-06-01,rp2050100,2.0,3785.638093988323,3785.638093988323,3.746999808933834
valvoline,2024-07-01,rp2050100,2.0,4524.4789909390465,5119.393183519267,3.756425045317437
valvoline,2024-08-01,rp2050100,2.0,4534.550397377179,5493.273104412304,3.732000149037844
valvoline,2024-09-01,rp2050100,2.0,4011.646338405536,4011.646338405536,3.746999808933834
valvoline,2024-10-01,rp2050100,2.0,,,3.715999990254402
sakura filter,2024-06-01,fc-1807,6.0,5661.36340450578,5652.307050631725,3.746999808933834
sakura filter,2024-07-01,fc-1807,6.0,5315.267756243709,5856.993693023502,3.756425045317437
sakura filter,2024-08-01,fc-1807,6.0,5651.300304664572,5651.300304664572,3.732000149037844
sakura filter,2024-09-01,fc-1807,6.0,5181.970381948074,5181.970381948074,3.746999808933834
sakura filter,2024-10-01,fc-1807,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,sk-823a,6.0,560.2255021515031,536.1779636985545,3.746999808933834
ito koyama - palieres,2024-07-01,sk-823a,6.0,738.5952172500167,738.5952172500167,3.756425045317437
ito koyama - palieres,2024-08-01,sk-823a,6.0,702.0063795131914,662.8726343928664,3.732000149037844
ito koyama - palieres,2024-09-01,sk-823a,6.0,599.3110023016079,594.8392021550209,3.746999808933834
ito koyama - palieres,2024-10-01,sk-823a,6.0,,,3.715999990254402
mann - brasil,2024-06-01,w-962,4.0,716.2834801518246,876.4346261722764,3.746999808933834
mann - brasil,2024-07-01,w-962,4.0,801.7038155605035,801.7038155605035,3.756425045317437
mann - brasil,2024-08-01,w-962,4.0,1042.925894499869,1042.925894499869,3.732000149037844
mann - brasil,2024-09-01,w-962,4.0,1068.129759952965,1068.129759952965,3.746999808933834
mann - brasil,2024-10-01,w-962,4.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48510-bz750,6.0,121.43332419858042,313.37632051246567,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48510-bz750,6.0,11.722126079838054,312.59002879568146,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48510-bz750,6.0,62.92716860621377,251.70867442485508,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48510-bz750,6.0,211.52901634591433,211.52901634591433,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48510-bz750,6.0,,,3.715999990254402
valvoline - usa,2024-06-01,884569,3.0,2558.0245273197083,2558.0245273197083,3.746999808933834
valvoline - usa,2024-07-01,884569,3.0,2037.7410581731385,2037.7410581731385,3.756425045317437
valvoline - usa,2024-08-01,884569,3.0,2693.1539386897452,2871.5085041658876,3.732000149037844
valvoline - usa,2024-09-01,884569,3.0,2451.4401720147202,2451.4401720147202,3.746999808933834
valvoline - usa,2024-10-01,884569,3.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,sk006,6.0,466.25676720711965,466.25676720711965,3.746999808933834
ito koyama - resortes,2024-07-01,sk006,6.0,449.8381332756791,507.0209468276723,3.756425045317437
ito koyama - resortes,2024-08-01,sk006,6.0,370.2837466164447,464.2936097470446,3.732000149037844
ito koyama - resortes,2024-09-01,sk006,6.0,336.3163566739879,336.3163566739879,3.746999808933834
ito koyama - resortes,2024-10-01,sk006,6.0,,,3.715999990254402
aisin - japon,2024-06-01,dt-100v,6.0,1023.216429529054,2050.368306863989,3.746999808933834
aisin - japon,2024-07-01,dt-100v,6.0,1377.8762577668047,2457.4089383533324,3.756425045317437
aisin - japon,2024-08-01,dt-100v,6.0,1540.9934135178596,2593.5370224769713,3.732000149037844
aisin - japon,2024-09-01,dt-100v,6.0,2046.432859058108,2436.210454239624,3.746999808933834
aisin - japon,2024-10-01,dt-100v,6.0,,,3.715999990254402
narva,2024-06-01,17039,4.0,258.1702990259269,258.1702990259269,3.746999808933834
narva,2024-07-01,17039,4.0,307.59634882196616,307.59634882196616,3.756425045317437
narva,2024-08-01,17039,4.0,310.08949551874787,492.4950811180115,3.732000149037844
narva,2024-09-01,17039,4.0,312.67291770917814,577.7925323189176,3.746999808933834
narva,2024-10-01,17039,4.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,mr-992321,6.0,338.46157744845107,338.46157744845107,3.746999808933834
ito koyama - amortiguadores,2024-07-01,mr-992321,6.0,386.7195944696306,386.7195944696306,3.756425045317437
ito koyama - amortiguadores,2024-08-01,mr-992321,6.0,392.3398561673654,497.37572317280177,3.732000149037844
ito koyama - amortiguadores,2024-09-01,mr-992321,6.0,403.0769695067916,363.1327570939827,3.746999808933834
ito koyama - amortiguadores,2024-10-01,mr-992321,6.0,,,3.715999990254402
mann - brasil,2024-06-01,w-9023/1,4.0,561.8783736098515,778.8796765212423,3.746999808933834
mann - brasil,2024-07-01,w-9023/1,4.0,479.29725646974936,350.229251424259,3.756425045317437
mann - brasil,2024-08-01,w-9023/1,4.0,332.6461088964957,332.6461088964957,3.732000149037844
mann - brasil,2024-09-01,w-9023/1,4.0,453.37772215415606,453.37772215415606,3.746999808933834
mann - brasil,2024-10-01,w-9023/1,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy035,6.0,431.43943502068373,439.1437106460531,3.746999808933834
ito koyama - resortes,2024-07-01,hy035,6.0,407.3020769062178,422.671966600792,3.756425045317437
ito koyama - resortes,2024-08-01,hy035,6.0,417.70299564389177,417.70299564389177,3.732000149037844
ito koyama - resortes,2024-09-01,hy035,6.0,408.3266081445757,523.8907425251159,3.746999808933834
ito koyama - resortes,2024-10-01,hy035,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,mi003,6.0,360.39336187831356,360.39336187831356,3.746999808933834
ito koyama - resortes,2024-07-01,mi003,6.0,304.78423680765854,304.78423680765854,3.756425045317437
ito koyama - resortes,2024-08-01,mi003,6.0,251.71607328783878,251.71607328783878,3.732000149037844
ito koyama - resortes,2024-09-01,mi003,6.0,211.53523414596668,211.53523414596668,3.746999808933834
ito koyama - resortes,2024-10-01,mi003,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-33740,6.0,16026.394096770615,18037.34263425758,3.746999808933834
sakura filter,2024-07-01,a-33740,6.0,16401.187840304607,16401.187840304607,3.756425045317437
sakura filter,2024-08-01,a-33740,6.0,17736.11909811063,18872.504823392024,3.732000149037844
sakura filter,2024-09-01,a-33740,6.0,20743.036173992376,18767.484403198905,3.746999808933834
sakura filter,2024-10-01,a-33740,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-2906,6.0,3402.6564152011133,3482.766518674338,3.746999808933834
sakura filter,2024-07-01,c-2906,6.0,2779.060902030686,2779.060902030686,3.756425045317437
sakura filter,2024-08-01,c-2906,6.0,3339.962520592694,3339.962520592694,3.732000149037844
sakura filter,2024-09-01,c-2906,6.0,3166.372069603319,3166.372069603319,3.746999808933834
sakura filter,2024-10-01,c-2906,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1007,6.0,595.5268705072186,582.5008284399665,3.746999808933834
sakura filter,2024-07-01,c-1007,6.0,594.0326355738437,541.9838349503999,3.756425045317437
sakura filter,2024-08-01,c-1007,6.0,421.39152908197565,623.1519059589982,3.732000149037844
sakura filter,2024-09-01,c-1007,6.0,465.0781274437326,740.1548247732575,3.746999808933834
sakura filter,2024-10-01,c-1007,6.0,,,3.715999990254402
narva,2024-06-01,48320,4.0,2044.353380343181,2044.353380343181,3.746999808933834
narva,2024-07-01,48320,4.0,2383.3894596413606,2458.4072441711587,3.756425045317437
narva,2024-08-01,48320,4.0,2166.121381881481,2196.094322769676,3.732000149037844
narva,2024-09-01,48320,4.0,2097.744243688285,2097.744243688285,3.746999808933834
narva,2024-10-01,48320,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,t015,6.0,3397.466987893226,3397.466987893226,3.746999808933834
ito koyama - resortes,2024-07-01,t015,6.0,3035.9677614532407,3404.372998071772,3.756425045317437
ito koyama - resortes,2024-08-01,t015,6.0,3094.6662573251897,3745.050947540961,3.732000149037844
ito koyama - resortes,2024-09-01,t015,6.0,3291.1148624896246,4094.1791994524333,3.746999808933834
ito koyama - resortes,2024-10-01,t015,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,to-015,6.0,1149.765528094051,1149.765528094051,3.746999808933834
ito koyama - palieres,2024-07-01,to-015,6.0,1187.8406777463124,1187.8406777463124,3.756425045317437
ito koyama - palieres,2024-08-01,to-015,6.0,1039.864180386531,1039.864180386531,3.732000149037844
ito koyama - palieres,2024-09-01,to-015,6.0,1035.70148760853,1035.70148760853,3.746999808933834
ito koyama - palieres,2024-10-01,to-015,6.0,,,3.715999990254402
ito koyama - direccion,2024-06-01,ety002,6.0,484.94194422809113,306.4724169192156,3.746999808933834
ito koyama - direccion,2024-07-01,ety002,6.0,419.0013862723526,443.97849049477315,3.756425045317437
ito koyama - direccion,2024-08-01,ety002,6.0,365.16826764499024,444.8881007224176,3.732000149037844
ito koyama - direccion,2024-09-01,ety002,6.0,361.1451450853566,361.1451450853566,3.746999808933834
ito koyama - direccion,2024-10-01,ety002,6.0,,,3.715999990254402
narva,2024-06-01,98016,4.0,220.45673003016466,220.45673003016466,3.746999808933834
narva,2024-07-01,98016,4.0,217.15478783525327,217.15478783525327,3.756425045317437
narva,2024-08-01,98016,4.0,257.3109933852023,257.3109933852023,3.732000149037844
narva,2024-09-01,98016,4.0,325.1736767944929,325.1736767944929,3.746999808933834
narva,2024-10-01,98016,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-5331-s,6.0,1591.6781950624782,1579.3151306644957,3.746999808933834
sakura filter,2024-07-01,a-5331-s,6.0,1474.2784823114494,1474.2784823114494,3.756425045317437
sakura filter,2024-08-01,a-5331-s,6.0,1569.5384081855968,1569.5384081855968,3.732000149037844
sakura filter,2024-09-01,a-5331-s,6.0,1790.637969445288,1828.5350693277276,3.746999808933834
sakura filter,2024-10-01,a-5331-s,6.0,,,3.715999990254402
deestone,2024-06-01,dt155/70r12,6.0,2511.4837752960016,2511.4837752960016,3.746999808933834
deestone,2024-07-01,dt155/70r12,6.0,1929.9579746871752,1929.9579746871752,3.756425045317437
deestone,2024-08-01,dt155/70r12,6.0,1942.5890093798885,1942.5890093798885,3.732000149037844
deestone,2024-09-01,dt155/70r12,6.0,1827.0236047754172,1827.0236047754172,3.746999808933834
deestone,2024-10-01,dt155/70r12,6.0,,,3.715999990254402
sakura filter,2024-06-01,f-17011,6.0,1436.3115568808478,1436.3115568808478,3.746999808933834
sakura filter,2024-07-01,f-17011,6.0,1150.9093104096492,1150.9093104096492,3.756425045317437
sakura filter,2024-08-01,f-17011,6.0,1339.579844785672,1339.579844785672,3.732000149037844
sakura filter,2024-09-01,f-17011,6.0,1195.7608384937923,1195.7608384937923,3.746999808933834
sakura filter,2024-10-01,f-17011,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,54650-g6250,6.0,71.41507285870718,289.86117807357624,3.746999808933834
ito koyama - amortiguadores,2024-07-01,54650-g6250,6.0,79.6165778936173,305.89527295968753,3.756425045317437
